data_dir,model_dir,RSEED,sigmaobs,nobs,deltaobs,sigmainit,nens,ferr,infl_nlin,f_all,a_all,f_10,a_10,f_30,a_30
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579210.767.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,224.0,0.9,200.0,0.1,1.3,100.0,1.6,0.8,3.2965100581501803,4.381792139452816,1.6301976979884658,1.4801784528319448,3.8916295434050934,5.601469969949608
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579208.607.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,224.0,0.9,200.0,0.1,1.3,100.0,1.6,0.7,3.4275464925741037,5.149634365991913,1.881722675234225,1.850389227167748,4.005482096219218,6.580527769842563
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579211.899.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,224.0,0.9,200.0,0.1,1.3,100.0,1.6,0.9,3.243076289803065,4.338672404630688,1.6752475745289828,1.8052657655953668,3.8682577637349658,5.614137890084376
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579220.857.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,224.0,0.9,200.0,0.1,1.3,100.0,1.7,1.0,3.1617656527444042,3.7993821686981892,1.611408047723503,1.4504831233192246,3.7460232804510487,4.868820201008403
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579212.529.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,224.0,0.9,200.0,0.1,1.3,100.0,1.6,1.1,3.255119885533645,4.446951835635239,1.6464971506496404,1.6562400995054611,3.842673612652602,5.7541878614679876
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579212.510.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,224.0,0.9,200.0,0.1,1.3,100.0,1.6,1.0,3.22802718062606,4.223124349125376,1.7693416954223502,1.7968325017468632,3.8198594265433297,5.781678029622857
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579225.826.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,224.0,0.9,200.0,0.1,1.3,100.0,1.8,0.6,3.320249651360045,4.4788242480621605,1.8146354730743004,1.7249544823906549,3.8398645729434167,5.565768895733056
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579221.591.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,224.0,0.9,200.0,0.1,1.3,100.0,1.7,1.1,3.12676442662256,3.6667607893892233,1.5921564402111985,1.476371157045511,3.7430802017543088,4.841196892825256
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579224.335.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,224.0,0.9,200.0,0.1,1.3,100.0,1.7,1.3,2.9922668855501566,3.3219462627628897,1.468211281124196,1.3326427028855798,3.6228958998652327,4.395809902549589
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579219.496.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,224.0,0.9,200.0,0.1,1.3,100.0,1.6,1.2,3.1417707539296233,3.87905861891417,1.5278312773289968,1.3929326736496337,3.7834721993154847,5.27860734253222
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579227.936.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,224.0,0.9,200.0,0.1,1.3,100.0,1.7,1.4,3.1025648598848257,3.565408294350368,1.5548741407429898,1.3543601353482515,3.6905382134472657,4.554678659029938
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579212.000.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,224.0,0.9,200.0,0.1,1.3,100.0,1.7,0.5,3.869768284202104,6.656219519250738,2.1167307034755654,2.2258122186390703,4.403600649870374,8.059498946680582
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579231.853.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,224.0,0.9,200.0,0.1,1.3,100.0,1.8,1.1,3.176965410231314,3.981735290031076,1.646718131248002,1.5394497594373255,3.7772856381104254,5.1061709040177945
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579221.980.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,224.0,0.9,200.0,0.1,1.3,100.0,1.7,0.8,3.31102950863941,4.27429337545196,1.7723023001139735,1.819512132742956,3.8780694321041977,5.530164244520386
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579228.807.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,224.0,0.9,200.0,0.1,1.3,100.0,1.8,1.0,3.368438955304062,4.739682579505971,1.9968417308436,1.9406925436653208,3.90904112328642,6.253248786407172
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579224.164.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,224.0,0.9,200.0,0.1,1.3,100.0,1.7,1.2,3.366828626148313,4.586070548332887,1.8733951503728152,1.819783300089308,3.915152618136631,5.732000066035571
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579228.279.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,224.0,0.9,200.0,0.1,1.3,100.0,1.8,0.5,3.4562050564838884,4.4748389669162165,1.8381817083325296,1.748042446190478,3.975149245619828,5.442092651258283
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579218.619.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,224.0,0.9,200.0,0.1,1.3,100.0,1.7,0.7,3.5479522405736548,5.9656102325771165,2.0383937014812967,2.0907184978497813,4.065253460409751,7.24084440002643
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579230.361.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,224.0,0.9,200.0,0.1,1.3,100.0,1.8,0.7,3.323373824458644,4.188214326243133,1.8038533913077568,1.721569112321604,3.8773023580182278,5.4138317063943155
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579240.967.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,224.0,0.9,200.0,0.1,1.3,100.0,1.9,0.8,3.1818570576320115,4.074811900691939,1.7798933117532068,1.6968266261937002,3.7572346074091767,5.159705741035979
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579218.272.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,224.0,0.9,200.0,0.1,1.3,100.0,1.7,0.6,3.572028612228542,6.031328960234236,1.9774339421468696,2.0386422373975304,4.120730235935387,7.4187642290824
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579239.290.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,224.0,0.9,200.0,0.1,1.3,100.0,1.8,1.4,3.0605759647983515,3.4581735684816963,1.5419972360557936,1.4648293926238014,3.643925456877082,4.64984345114775
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579246.989.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,224.0,0.9,200.0,0.1,1.3,100.0,1.9,1.1,3.081420612143392,3.5945717894159395,1.613843096606988,1.4788404629946392,3.626940085956104,4.522642469479932
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579235.467.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,224.0,0.9,200.0,0.1,1.3,100.0,1.8,0.9,3.326900161083392,4.503784002924837,1.8347952375299519,1.795489806298663,3.854113858136581,5.572282680572336
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579239.079.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,224.0,0.9,200.0,0.1,1.3,100.0,1.8,1.2,3.139085507015383,3.8036770790459435,1.5944190392141069,1.549649153045397,3.681741221997669,4.805658868844971
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579243.881.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,224.0,0.9,200.0,0.1,1.3,100.0,1.9,0.9,3.3865711903027105,4.498397170691299,1.9848518107913091,2.0110445062385907,3.895441038115407,5.752611817807558
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579239.043.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,224.0,0.9,200.0,0.1,1.3,100.0,1.8,1.3,3.1679818416194294,3.9283642345093535,1.6130847489536095,1.5045053513470354,3.710765637500359,4.9047852117745485
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579229.738.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,224.0,0.9,200.0,0.1,1.3,100.0,1.8,0.8,3.4139524872056533,5.179839292496661,1.837856710222345,1.7929552896759768,3.946963765947413,6.718916703611798
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579245.542.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,224.0,0.9,200.0,0.1,1.3,100.0,1.9,0.7,3.3670937037460917,4.2629197480856975,1.8830611606197147,1.7872352996730276,3.8509208853793298,5.132672691118973
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579258.591.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,224.0,0.9,200.0,0.1,1.3,100.0,2.0,1.3,3.159022704342444,3.696206406563513,1.6214539137544548,1.450946060657493,3.659818985254845,4.5342797553547625
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579237.816.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,224.0,0.9,200.0,0.1,1.3,100.0,1.9,0.5,4.109205701726128,7.8502951901713,2.3608801282522984,2.5229054864911427,4.514493356857648,9.065400404398536
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579258.590.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,224.0,0.9,200.0,0.1,1.3,100.0,2.0,1.2,3.1550229001699086,3.8047097677665764,1.8273882547869928,1.776148192885619,3.708743990830383,5.053149809565485
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579251.166.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,224.0,0.9,200.0,0.1,1.3,100.0,1.9,1.0,3.3459342224623105,4.220404307891513,1.8238683801613111,1.81823398288412,3.89469865925691,5.5495756014048325
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579245.586.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,224.0,0.9,200.0,0.1,1.3,100.0,1.9,0.6,3.4638918223210715,5.029533033326841,1.9670698544693368,2.2094173074246477,3.9987103958453654,6.137259650873013
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579258.586.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,224.0,0.9,200.0,0.1,1.3,100.0,2.0,1.4,3.256349733210411,4.354583819606636,1.7894836580567095,1.7516939918208527,3.819536026893788,5.481199418913901
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579257.175.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,224.0,0.9,200.0,0.1,1.3,100.0,1.9,1.3,3.1833856347243934,4.104013351161981,1.7776238132840958,1.687582863055716,3.666180348234198,4.940960090620515
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579263.372.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,224.0,0.9,200.0,0.1,1.3,100.0,2.0,1.1,3.1259269438167263,3.709120337492808,1.7245204663621339,1.5769670650945078,3.633655770578853,4.631444280138688
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579258.444.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,224.0,0.9,200.0,0.1,1.3,100.0,2.0,0.7,3.5142140306281093,5.5708800027360965,2.1386756774087763,2.429037071007931,3.94487740412808,6.4638295360482685
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579263.295.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,224.0,0.9,200.0,0.1,1.3,100.0,2.0,1.0,3.1581028291649496,3.7252090342563866,1.6616131822064897,1.5003478043402432,3.6437696201880185,4.531821217615708
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579264.752.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,224.0,0.9,200.0,0.1,1.3,100.0,1.9,1.4,3.0903250208605724,3.6801267860123263,1.6235650063352105,1.4439347082538199,3.639284387533954,4.7627084107484485
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579261.907.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,224.0,0.9,200.0,0.1,1.3,100.0,1.9,1.2,3.2210801980540977,4.0260556863011985,1.7632360588182616,1.6719445670691049,3.732563738358383,5.090833567955541
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579264.873.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,224.0,0.9,200.0,0.1,1.3,100.0,2.0,0.6,3.202615582217152,4.0536871937043575,1.8477629601390608,1.7072048737542131,3.736043475335,5.044415702828762
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579265.406.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,224.0,0.9,200.0,0.1,1.3,100.0,2.0,0.8,3.3293759468702007,4.114407733706375,1.8900539953304352,1.7996660879064146,3.8462492602200897,5.2618871138861625
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579265.426.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,224.0,0.9,200.0,0.1,1.3,100.0,2.0,0.9,3.3478205135666714,4.249088008198331,1.9128833447521243,1.9040281641870045,3.824400507280845,5.26403784364546
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579260.649.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,224.0,0.9,200.0,0.1,1.3,100.0,2.0,0.5,3.5530181832039007,5.434940704266388,2.1993586510398866,2.190799307728521,3.9673270177928863,6.416843416528463
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579271.370.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,225.0,0.9,200.0,0.1,1.3,100.0,0.1,0.8,3.85332741483594,5.85584366416191,1.5605905332066965,1.5856066567673646,4.683327917324298,7.2926177472092535
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579271.350.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,225.0,0.9,200.0,0.1,1.3,100.0,0.1,0.6,3.778054715513457,6.028034069455942,1.5822976074283042,1.554123316690125,4.6110799053974105,7.884082937761563
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579270.576.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,225.0,0.9,200.0,0.1,1.3,100.0,0.0,1.0,3.8360454189734776,5.618191634880259,1.4856899472802751,1.4903762063306718,4.681840825489811,6.995463514526497
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579264.960.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,225.0,0.9,200.0,0.1,1.3,100.0,0.0,0.6,3.817881190172207,6.2103844315653385,1.753774770767478,1.7551877641894382,4.563631802245566,7.853186857211784
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579271.086.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,225.0,0.9,200.0,0.1,1.3,100.0,0.0,1.2,3.9430411685966367,5.84971573128413,1.6160624389619112,1.5898816637957978,4.761446898907964,7.277992187781433
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579266.128.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,225.0,0.9,200.0,0.1,1.3,100.0,0.0,0.8,3.808950670807829,5.998751169365808,1.8028216163973358,1.8427150288723635,4.536097868139762,7.3741284477146305
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579266.711.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,225.0,0.9,200.0,0.1,1.3,100.0,0.0,1.4,3.948354155827579,7.1597932007694425,1.8609814126058104,1.996000635138064,4.7500360966879525,9.016323177131069
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579287.320.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,225.0,0.9,200.0,0.1,1.3,100.0,0.2,1.1,3.5860940023377568,5.023709305914415,1.3519390365954458,1.220161522656029,4.395509943687109,6.450962465032236
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579270.929.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,225.0,0.9,200.0,0.1,1.3,100.0,0.0,1.1,3.86835204623174,6.0704837110327174,1.5957790436857608,1.628369319140771,4.751521896260312,7.784091330417729
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579266.069.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,225.0,0.9,200.0,0.1,1.3,100.0,0.0,0.9,3.682290113622933,6.366872328764613,1.5152473743570485,1.4514963346175411,4.6000860282045295,8.049657508411146
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579275.812.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,225.0,0.9,200.0,0.1,1.3,100.0,0.1,1.2,3.816186144976471,7.1662117226385735,1.6226151479343185,1.5540543004984342,4.715995915261985,9.26944796493146
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579281.252.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,225.0,0.9,200.0,0.1,1.3,100.0,0.2,0.7,3.6637887494514416,5.9588335389833675,1.3823735343701682,1.2930133442978406,4.56979504612104,7.9461027809213025
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579280.032.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,225.0,0.9,200.0,0.1,1.3,100.0,0.1,0.9,3.62186039476416,5.141278693555491,1.4428957358856245,1.4205844759758801,4.462791274084534,6.794045780220271
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579283.919.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,225.0,0.9,200.0,0.1,1.3,100.0,0.1,1.3,3.445386694935047,4.476392041474215,1.2030120449479609,1.0142242062950098,4.278578342784819,5.788157552778079
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579283.312.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,225.0,0.9,200.0,0.1,1.3,100.0,0.2,0.9,3.6136836393724607,6.4019649888819865,1.4637489878521508,1.2942940982238424,4.5139240655940505,8.333611996416334
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579283.085.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,225.0,0.9,200.0,0.1,1.3,100.0,0.1,1.4,3.633629535101877,5.355302315311172,1.5639175095408129,1.4555161380510917,4.378122954317224,6.581634111657107
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579279.912.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,225.0,0.9,200.0,0.1,1.3,100.0,0.1,1.1,3.6910777729583812,5.920693019143814,1.5298280341265282,1.4085594074283785,4.576450117262159,7.571482379814977
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579273.314.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,225.0,0.9,200.0,0.1,1.3,100.0,0.1,0.5,3.67802469470873,7.27941179375784,1.7236411803650178,1.7018520369657901,4.4826267686803085,9.19229243885064
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579275.229.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,225.0,0.9,200.0,0.1,1.3,100.0,0.0,1.3,3.9370744190474,6.873539259999744,1.5796060721579503,1.5551190195350946,4.738095768977551,8.341618367447548
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579265.995.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,225.0,0.9,200.0,0.1,1.3,100.0,0.0,0.5,3.937841201645308,8.292893002053535,2.0518996761034582,2.0951707874708263,4.670481228884415,10.374926461450746
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579294.701.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,225.0,0.9,200.0,0.1,1.3,100.0,0.2,1.4,3.456225730328753,4.821829417676826,1.2800918313661889,1.1241795247281947,4.22383251409132,5.988021503119542
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579266.932.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,225.0,0.9,200.0,0.1,1.3,100.0,0.0,0.7,3.831126864443399,8.087105216688437,1.744267477472752,1.7591616213054695,4.567774184359839,9.979466925054286
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579754.066.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,226.0,0.9,200.0,0.1,1.3,100.0,1.8,0.8,3.3768562027316364,5.568290998875387,2.0018353904619657,1.8098786354619176,3.708763159685484,6.267331480681085
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579755.941.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,226.0,0.9,200.0,0.1,1.3,100.0,1.7,1.2,3.3179274305921096,4.943138935041697,1.6474173142064965,1.5614752848783455,3.7245103105703614,5.589539023324107
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579767.117.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,226.0,0.9,200.0,0.1,1.3,100.0,1.9,1.1,3.3001271661237803,4.645889587766066,1.9373936219250667,1.7949746589017237,3.603710899672244,5.161811534993993
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579761.647.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,226.0,0.9,200.0,0.1,1.3,100.0,1.8,1.0,3.2957962687183464,4.515732585487948,1.8343194586519624,1.683855029275479,3.6401222862469895,5.076772765443216
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579750.793.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,226.0,0.9,200.0,0.1,1.3,100.0,1.7,0.6,3.620688051703142,6.304148586348762,1.9426240198607565,1.9094317068699065,3.988151423972832,7.081623742781424
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579761.529.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,226.0,0.9,200.0,0.1,1.3,100.0,1.8,0.9,3.3010535653458475,4.640353097976184,1.8930997620289431,1.735620932748538,3.632149334075186,5.204547619445435
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579758.868.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,226.0,0.9,200.0,0.1,1.3,100.0,1.7,1.1,3.2341909536233167,4.95757198449712,1.84076185582051,1.9063606320874669,3.5692225860156386,5.495675708544527
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579760.104.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,226.0,0.9,200.0,0.1,1.3,100.0,1.8,1.1,3.3265353444052863,5.067048627852109,1.7882982943054893,1.5976460535400812,3.694658983663525,5.73540400248856
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579756.155.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,226.0,0.9,200.0,0.1,1.3,100.0,1.7,1.0,3.535048803779912,5.781469553474108,2.0893241771793893,1.9601169337858555,3.8325091394285953,6.4206617365226615
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579755.501.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,226.0,0.9,200.0,0.1,1.3,100.0,1.8,0.5,3.536742120393007,5.8088228046626815,2.0059622302841484,1.853547602398672,3.882687984814973,6.51393118528586
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579750.743.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,226.0,0.9,200.0,0.1,1.3,100.0,1.7,0.5,3.4944575607048565,5.97685896508671,2.3115499796223817,2.5948570797837087,3.954222895517654,7.412380323928389
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579769.433.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,226.0,0.9,200.0,0.1,1.3,100.0,1.9,0.7,3.1721112445775734,4.33066028789364,1.7734884862846816,1.5677414246830992,3.5456675003966915,4.933299832525591
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579764.697.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,226.0,0.9,200.0,0.1,1.3,100.0,1.8,1.4,3.2776358235538536,4.970806674826216,1.856613195491095,1.803858233376936,3.619540373310011,5.561046972855526
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579757.661.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,226.0,0.9,200.0,0.1,1.3,100.0,1.8,0.7,3.6787774631862997,6.4024080676583965,2.2796985267101766,2.3155292792246707,3.950947200984222,7.030803396417199
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579772.279.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,226.0,0.9,200.0,0.1,1.3,100.0,2.0,0.5,3.404056857090378,5.198093425523103,2.1898127012626336,2.2567196984374016,3.80376899514166,6.03555344283551
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579778.460.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,226.0,0.9,200.0,0.1,1.3,100.0,2.0,1.0,3.2543243274169784,4.621897827756512,1.9563105300147383,1.9317223231473453,3.5656819223484795,5.137117794416074
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579771.687.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,226.0,0.9,200.0,0.1,1.3,100.0,1.9,1.0,3.2226989011959684,4.5573410856637455,1.7324017778494296,1.5522455995620557,3.6007043145573423,5.164787608889251
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579784.407.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,226.0,0.9,200.0,0.1,1.3,100.0,2.0,1.2,3.108187586808173,3.901836049805018,1.6654651152679258,1.475531517779504,3.4863235714768286,4.4526120816037045
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579739.534.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,226.0,0.9,200.0,0.1,1.3,100.0,1.6,0.6,4.192783649237812,7.824645558798692,2.627460912989433,3.0559118595029573,4.730579228214083,9.6173991954094
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579764.887.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,226.0,0.9,200.0,0.1,1.3,100.0,1.9,0.6,3.3885537474669505,5.300358839924864,1.8460596663750808,1.78375399193074,3.749263179883824,5.935190417013216
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535579771.306.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,226.0,0.9,200.0,0.1,1.3,100.0,1.9,0.9,3.340504346624747,4.761420019684462,2.0383509582448682,1.9723805646501384,3.6541777302302094,5.288288253585309
