4.6138,-5.7529,-0.0028729,3.0607,8.502,-0.14058,3.0954,2.2418,1.9479,3.0257,6.499,-4.3476,-0.06139,3.3133,5.6294,-2.7836,0.33057,11.63,0.91006,-0.78324,6.6538,1.3295,-2.7966,1.9202,3.1752,4.2959,8.5355,2.9508,1.124,4.6089,-1.0739,-3.1093,0.12406,6.9708,5.5598,-1.8459,-1.4944,-0.14619,2.2518,8.7313
1.0714,-6.2896,0.25915,3.4681,8.4507,0.24258,3.3179,2.8428,2.2589,3.6216,5.4969,-4.5961,0.88153,3.7549,5.1621,-3.1583,-0.18169,11.468,0.83145,-0.5532,6.7085,1.002,-2.54,1.894,4.1238,5.6301,8.1727,1.599,1.0283,4.5894,-1.4693,-2.2605,-0.57443,6.9264,4.8562,-3.3836,-0.34484,0.029552,2.4959,9.0301
-2.3475,-5.2742,-0.5856,3.622,8.5159,0.53434,3.445,3.4315,2.6105,4.0418,4.2931,-4.6196,1.4053,4.5048,4.3728,-3.6922,-0.87432,11.186,1.2158,-0.3564,6.7739,0.7056,-2.2289,1.7551,5.0924,7.0504,6.9623,-0.036186,1.2442,4.6289,-1.6621,-1.3456,-0.89606,6.7474,3.9748,-4.25,0.84735,0.50978,2.8636,8.8521
-4.8784,-2.871,-1.5957,3.1355,8.7958,0.92386,3.4968,4.009,2.9965,4.2198,2.9815,-4.4803,1.4464,5.2746,3.243,-4.2782,-1.8293,10.661,2.094,-0.27314,6.8486,0.47984,-1.8764,1.5622,6.0219,8.2338,4.6205,-1.43,1.6059,4.7316,-1.7172,-0.42841,-0.82215,6.6178,3.0139,-4.566,1.7535,1.373,3.4289,8.0943
-6.1253,0.16556,-1.6714,2.4984,9.1597,1.5682,3.4353,4.5372,3.3879,4.0958,1.6866,-4.1982,1.0759,5.8449,1.8972,-4.674,-3.0285,9.6676,3.4407,-0.3068,6.9371,0.37446,-1.5044,1.3803,6.8508,8.7005,1.3444,-1.9732,1.7532,4.9001,-1.6413,0.43186,-0.38715,6.6052,1.9905,-4.5153,2.1854,2.5179,4.1551,6.6884
-6.2914,2.663,-0.56285,2.3005,9.465,2.3323,3.2237,4.9698,3.7412,3.6452,0.55708,-3.7694,0.4571,6.152,0.58943,-4.6248,-4.2439,7.9815,5.1019,-0.28218,7.0482,0.40289,-1.146,1.2641,7.5355,8.0557,-2.0377,-1.3629,1.6056,5.0705,-1.3823,1.1762,0.3474,6.6665,0.87768,-4.2162,2.1088,3.7355,4.8728,4.6697
-5.8968,3.8652,1.2703,2.6701,9.6679,2.8971,2.8846,5.3026,4.0065,2.9029,-0.26602,-3.213,-0.21495,6.2662,-0.40897,-4.0325,-5.0946,5.6022,6.7712,0.2151,7.1163,0.46585,-0.82548,1.2404,8.0573,6.2745,-4.5596,0.015987,1.6427,5.1763,-0.94913,1.7579,1.2882,6.677,-0.33204,-3.682,1.6244,4.7838,5.345,2.2215
-5.2853,3.7092,3.2449,3.5765,9.6857,2.9633,2.5153,5.5788,4.1331,1.9637,-0.69631,-2.5923,-0.77591,6.2987,-0.93142,-3.0424,-5.3239,2.887,8.0751,1.6267,6.862,0.31603,-0.51341,1.3146,8.4065,3.7155,-5.8145,1.1917,2.3005,5.1824,-0.49716,2.1821,2.3217,6.4754,-1.5672,-2.8618,0.95697,5.4903,5.3769,-0.33545
-4.4845,2.5821,4.9054,5.072,9.2935,2.3265,2.2771,5.86,4.0644,0.96062,-0.72986,-1.9875,-1.1332,6.3209,-0.96126,-1.9514,-4.9961,0.36601,8.662,3.9308,5.7885,-0.25719,-0.11626,1.5085,8.5623,0.87186,-5.9348,1.3686,3.3245,5.0861,-0.1985,2.5041,3.3494,5.9208,-2.6704,-1.7504,0.41906,5.8581,4.896,-2.606
-3.4276,1.1166,5.9513,7.0727,8.0925,0.99517,2.3197,6.2104,3.7285,0.035485,-0.43974,-1.4492,-1.2671,6.3491,-0.60027,-1.0318,-4.3808,-1.5618,8.2942,6.3932,3.5557,-1.0134,0.36886,1.8837,8.4779,-1.8037,-5.0602,0.54606,4.0811,5.023,-0.070229,2.7799,4.2958,4.9422,-3.4717,-0.49809,0.2987,6.0492,3.9381,-4.2479
-2.2241,-0.045119,6.3062,9.0784,5.6998,-0.58012,2.5731,6.6836,3.0584,-0.68397,0.047287,-0.9778,-1.2027,6.3753,-0.010046,-0.43014,-3.7162,-2.7613,7.0386,8.1015,0.5838,-1.2433,0.73301,2.4468,8.0811,-3.9068,-3.2284,-0.54103,4.2703,5.166,-0.00081914,3.0353,5.0872,3.5679,-3.8796,0.60348,0.71679,6.2128,2.5783,-5.0897
-1.1879,-0.58726,6.1806,10.37,2.2537,-1.5509,2.6561,7.231,2.0872,-1.0984,0.58305,-0.54135,-0.97856,6.397,0.63895,-0.16965,-3.1009,-3.3114,5.2902,8.7989,-2.0085,-0.48623,0.93348,3.0702,7.3407,-5.1316,-0.75564,-0.97781,4.154,5.4883,0.11511,3.2777,5.6438,1.9231,-3.8925,1.2767,1.563,6.334,0.91339,-5.14
-0.58229,-0.61929,5.9166,10.563,-1.3576,-1.2344,2.402,7.6493,1.0295,-1.1563,1.0502,-0.11007,-0.6297,6.4255,1.2015,-0.19027,-2.5256,-3.3852,3.4961,8.8943,-3.3163,0.98387,1.3564,3.6642,6.3067,-5.4589,1.6502,-0.30741,4.1513,5.7995,0.29679,3.5094,5.8976,0.20054,-3.5378,1.4234,2.5602,6.268,-0.88052,-4.5072
-0.38801,-0.41865,5.7422,9.7852,-4.0784,0.29784,2.4165,7.79,0.08878,-0.88317,1.4128,0.32398,-0.18175,6.4761,1.5744,-0.38658,-1.9481,-3.1562,1.934,8.8428,-3.1619,2.4834,2.3107,4.2066,5.0122,-5.1878,3.3295,1.3051,4.4002,5.8951,0.48985,3.7285,5.8196,-1.3807,-2.8367,1.1818,3.4279,5.8977,-2.5257,-3.3452
-0.33978,-0.15674,5.7169,8.4148,-5.4855,2.1578,3.4698,7.5624,-0.8335,-0.34192,1.7092,0.75248,0.34747,6.5541,1.6993,-0.63768,-1.3474,-2.7593,0.7137,8.8213,-1.8609,3.4987,3.6228,4.5517,3.4587,-4.6803,4.0259,3.3809,4.7979,5.5993,0.64152,3.933,5.4359,-2.6297,-1.846,0.85482,4.0441,5.2287,-3.7506,-1.8713
-0.14968,0.15145,5.8233,6.7778,-5.9198,3.327,5.4772,6.6549,-1.9411,0.41622,2.0235,1.1617,0.94241,6.6449,1.5598,-0.83179,-0.74043,-2.2867,-0.14524,8.7959,0.1276,3.9272,4.832,4.4692,1.7561,-4.1321,3.834,5.4403,5.2187,4.799,0.75057,4.1281,4.8177,-3.4446,-0.71203,0.7512,4.4671,4.3396,-4.438,-0.37076
0.32009,0.5495,6.0235,5.0204,-5.9529,3.3606,7.5709,4.7995,-3.0678,1.2141,2.4773,1.542,1.5801,6.7108,1.1782,-0.88366,-0.16862,-1.7957,-0.66388,8.6836,2.3824,3.9185,5.5549,3.8669,0.19464,-3.5731,3.0316,7.1308,5.5715,3.495,0.86466,4.3273,4.0488,-3.8392,0.35225,1.0428,4.8045,3.2858,-4.6465,0.87528
1.0439,1.0682,6.2478,3.1498,-5.903,2.3535,8.9606,2.3602,-3.7193,1.6716,3.1242,1.9143,2.2227,6.6949,0.61534,-0.74418,0.32996,-1.3185,-0.88554,8.4519,4.5754,3.6214,5.659,2.91,-0.90943,-2.9902,1.973,8.2697,5.7518,1.8287,1.0499,4.551,3.1925,-3.9091,1.1553,1.7219,5.0809,2.0765,-4.5083,1.6773
1.9048,1.7258,6.3718,1.1594,-5.7146,0.60507,9.4535,0.26638,-3.6013,1.5727,3.8369,2.3609,2.8287,6.5288,-0.033383,-0.40552,0.74525,-0.87267,-0.86587,8.1401,6.4672,3.0724,5.261,1.9296,-1.4379,-2.3976,0.97958,8.8571,5.6398,0.058339,1.3388,4.8246,2.276,-3.7657,1.5952,2.6477,5.2161,0.72512,-4.1251,1.9749
2.7651,2.5335,6.2141,-0.84089,-5.0771,-1.4911,9.2838,-0.6611,-2.9114,1.1745,4.4391,2.9883,3.3637,6.1416,-0.65478,0.096167,1.1037,-0.46816,-0.6633,7.8351,7.8884,2.2453,4.6583,1.2122,-1.5109,-1.8205,0.24729,9.0331,5.1624,-1.531,1.6746,5.1687,1.3032,-3.4816,1.67,3.6225,5.0934,-0.6853,-3.5357,1.8371
3.5159,3.4592,5.5756,-2.5677,-3.7123,-3.3636,8.7562,-0.25922,-2.1615,0.86433,4.9005,3.8239,3.7764,5.4763,-1.1421,0.68287,1.454,-0.11126,-0.33084,7.631,8.7328,1.1729,4.2091,0.86263,-1.34,-1.2722,-0.16136,8.9894,4.3358,-2.7455,1.9137,5.5696,0.29629,-3.0661,1.4582,4.4679,4.6484,-1.9863,-2.7584,1.4489
4.1127,4.381,4.3407,-3.6883,-1.7457,-4.3663,8.1276,0.97656,-1.7845,0.76161,5.2941,4.7985,3.9603,4.5335,-1.4124,1.2523,1.8387,0.19584,0.088765,7.5949,8.9602,0.0089816,4.1649,0.84606,-1.0931,-0.75682,-0.26403,8.8863,3.235,-3.52,1.9004,5.969,-0.65627,-2.4808,1.1021,5.0857,3.9191,-2.9912,-1.8587,1.0585
4.5862,5.0961,2.5876,-4.0614,0.23572,-4.1776,7.6127,2.3044,-1.8805,0.77976,5.6912,5.7934,3.7598,3.4213,-1.4223,1.7166,2.269,0.45913,0.56496,7.748,8.5914,-1.0329,4.5544,1.1035,-0.87498,-0.27459,-0.10635,8.8109,1.9486,-3.8553,1.5516,6.2972,-1.3877,-1.7006,0.79048,5.4837,3.0155,-3.5926,-0.96874,0.87496
5.0116,5.3934,0.58686,-3.8133,1.635,-3.0271,7.3106,3.1588,-2.3014,0.81723,6.1289,6.6609,3.0375,2.3757,-1.1844,2.0489,2.7241,0.69662,1.0801,8.0624,7.6877,-1.8004,5.2008,1.5941,-0.762,0.17875,0.26816,8.7728,0.57144,-3.7364,0.90169,6.5176,-1.7076,-0.78544,0.70633,5.74,2.0391,-3.7934,-0.23764,0.98247
5.4512,5.1236,-1.3164,-3.1803,2.2707,-1.4342,7.2022,3.2795,-2.8296,0.78088,6.5969,7.232,1.7884,1.7003,-0.76683,2.295,3.1724,0.93488,1.6288,8.4665,6.3271,-2.2591,5.847,2.2539,-0.81559,0.61227,0.83031,8.7176,-0.77462,-3.1135,0.11871,6.6362,-1.5008,0.10827,0.94322,5.9208,1.0353,-3.6544,0.23622,1.3361
5.9089,4.2371,-2.8158,-2.3951,2.356,0.1684,7.2161,2.6497,-3.26,0.56381,7.0153,7.3738,0.22501,1.6177,-0.23,2.5303,3.5924,1.1989,2.2138,8.8525,4.5916,-2.448,6.282,2.9654,-1.0567,1.0368,1.566,8.55,-1.9348,-1.9716,-0.50323,6.6887,-0.80739,0.81139,1.4548,6.0209,0.019806,-3.2299,0.43982,1.8215
6.3218,2.8062,-3.7025,-1.6888,2.2214,1.5866,7.2378,1.406,-3.4018,0.091128,7.2435,7.0887,-1.2814,2.1167,0.46235,2.8064,3.9691,1.5053,2.8381,9.0816,2.5799,-2.3964,6.4026,3.5841,-1.4363,1.4536,2.4652,8.1629,-2.77,-0.43905,-0.62472,6.726,0.16872,1.243,2.0976,5.981,-0.96465,-2.5516,0.44973,2.3235
6.5879,1.0353,-3.8781,-1.258,2.0785,2.8033,7.1022,-0.1987,-3.0645,-0.57938,7.1656,6.5518,-2.4,2.9403,1.4313,3.1301,4.2747,1.8628,3.4943,8.9949,0.44157,-2.0893,6.229,3.9912,-1.8455,1.8387,3.4992,7.4708,-3.2367,1.1872,-0.015393,6.7813,1.1233,1.4342,2.7296,5.7495,-1.8297,-1.6613,0.41239,2.7796
6.6061,-0.77473,-3.3421,-1.1436,1.9647,3.8532,6.642,-1.8149,-2.1321,-1.1917,6.8153,5.9938,-3.0088,3.7455,2.746,3.4669,4.4551,2.275,4.1542,8.4405,-1.6036,-1.5193,5.9036,4.1288,-2.1752,2.1411,4.5959,6.4382,-3.4177,2.5577,1.3238,6.8238,1.7438,1.4825,3.2776,5.3221,-2.4795,-0.64843,0.49542,3.2
6.3002,-2.3157,-2.2003,-1.1697,1.857,4.7446,5.776,-3.0917,-0.71896,-1.3806,6.4055,5.5147,-3.1898,4.2897,4.3354,3.757,4.4455,2.7391,4.762,7.3227,-3.3104,-0.79658,5.6384,4.0012,-2.3802,2.3089,5.6423,5.0916,-3.4496,3.4196,3.1682,6.7432,1.8064,1.5081,3.7413,4.7334,-2.8674,0.3506,0.82381,3.6381
5.6213,-3.3759,-0.70039,-1.052,1.7924,5.4638,4.5507,-3.8357,0.79415,-0.89352,6.1746,5.0336,-3.1212,4.4851,6.0286,3.9423,4.2039,3.24,5.2348,5.6526,-4.5046,-0.19498,5.5774,3.6592,-2.4856,2.317,6.5233,3.5177,-3.4145,3.666,5.1627,6.3876,1.2675,1.6196,4.1612,4.0218,-3.0142,1.1952,1.441,4.1286
4.5478,-3.9021,0.79202,-0.58863,1.8573,6.0002,3.0915,-4.0691,1.9594,0.24813,6.1967,4.3709,-2.9767,4.3407,7.6459,3.9864,3.7369,3.7445,5.476,3.5723,-5.1235,-0.035374,5.6685,3.2001,-2.5364,2.1723,7.1677,1.855,-3.2868,3.3204,6.9256,5.652,0.31594,1.8602,4.5859,3.2044,-2.9817,1.7853,2.3092,4.6381
3.1047,-3.9745,1.9267,0.23884,2.1081,6.3353,1.5235,-3.9194,2.5115,1.7773,6.3528,3.3505,-2.8445,3.8844,9.0466,3.8915,3.0993,4.206,5.4059,1.342,-5.1569,-0.46673,5.7011,2.7836,-2.5532,1.9086,7.5689,0.2856,-2.9553,2.5474,8.1758,4.5928,-0.70742,2.1566,5.0425,2.2821,-2.8281,2.0798,3.3297,5.0544
1.3971,-3.7123,2.5079,1.3019,2.547,6.4079,-0.042947,-3.4748,2.45,3.3289,6.4409,1.9053,-2.684,3.1453,10.13,3.7171,2.3699,4.5815,5.0025,-0.71241,-4.5937,-1.3324,5.4904,2.5804,-2.5409,1.5804,7.7754,-0.9887,-2.3091,1.6574,8.8531,3.4107,-1.5062,2.3651,5.5105,1.2777,-2.5735,2.0962,4.3675,5.2192
-0.36615,-3.2054,2.5503,2.4194,3.1513,6.1112,-1.4848,-2.7587,1.9966,4.5986,6.2766,0.16796,-2.3451,2.2138,10.836,3.5711,1.6174,4.8513,4.3296,-2.2986,-3.4863,-2.2303,5.0294,2.6551,-2.5164,1.2486,7.8623,-1.7927,-1.3475,1.0302,9.113,2.2868,-1.957,2.3892,5.9269,0.26893,-2.1938,1.9106,5.2854,4.9918
-1.9107,-2.5309,2.245,3.443,3.8674,5.3331,-2.6551,-1.8216,1.4923,5.4723,5.7515,-1.5471,-1.6886,1.3302,11.177,3.5137,0.87916,5.0308,3.5223,-3.2789,-2.0303,-2.7554,4.4898,2.9221,-2.4992,0.95405,7.8983,-2.0384,-0.22585,0.94531,9.1754,1.2395,-2.0547,2.2316,6.237,-0.61862,-1.6536,1.6581,5.995,4.3182
-2.993,-1.8049,1.857,4.3032,4.5721,4.0209,-3.4131,-0.83962,1.2453,6.0304,4.8429,-2.9012,-0.74499,0.85223,11.263,3.449,0.18206,5.1682,2.7322,-3.6998,-0.5269,-2.7111,4.0707,3.2292,-2.5032,0.70889,7.9258,-1.746,0.81196,1.4584,9.1354,0.17554,-1.808,1.976,6.4257,-1.2553,-0.95759,1.5077,6.485,3.2543
-3.4889,-1.1856,1.5856,5.01,5.0667,2.2605,-3.6721,-0.080992,1.3717,6.4163,3.5853,-3.7107,0.22522,1.0306,11.257,3.1143,-0.41077,5.3129,2.0674,-3.7237,0.77162,-2.1324,3.8761,3.4509,-2.5389,0.50075,7.9611,-1.0286,1.5813,2.4004,8.9221,-0.95934,-1.1921,1.7608,6.5113,-1.5686,-0.17329,1.6031,6.7943,1.919
-3.3828,-0.79437,1.4841,5.6097,5.1418,0.30502,-3.4172,0.26712,1.76,6.6955,2.0583,-3.9672,0.87672,1.8085,11.238,2.2525,-0.78149,5.4716,1.5655,-3.514,1.7403,-1.1671,3.894,3.5021,-2.616,0.30312,8.002,-0.030696,2.0317,3.496,8.3854,-2.0821,-0.22716,1.7823,6.5101,-1.586,0.59452,2.0064,6.933,0.44877
-2.7199,-0.62959,1.4969,6.135,4.6713,-1.4877,-2.7208,0.25623,2.2005,6.848,0.40484,-3.7298,1.0185,2.8395,11.138,0.81412,-0.7875,5.6025,1.1946,-3.1844,2.3666,0.023273,4.0522,3.3161,-2.7289,0.080685,8.0312,1.1238,2.2211,4.4883,7.4387,-3.0111,0.91803,2.2426,6.4014,-1.4435,1.2628,2.6852,6.8387,-1.0095
-1.6077,-0.54485,1.568,6.5833,3.6738,-2.7962,-1.7723,0.13594,2.5695,6.8323,-1.1678,-3.0387,0.74644,3.7285,10.824,-0.93513,-0.34626,5.6901,0.8683,-2.7947,2.6972,1.3028,4.2584,2.8431,-2.8421,-0.20325,8.0158,2.3587,2.2392,5.2129,6.135,-3.6129,1.9291,3.2061,6.1045,-1.3323,1.8043,3.5486,6.4002,-2.2895
-0.26214,-0.32459,1.7104,6.9265,2.2945,-3.4531,-0.85268,0.14982,2.8834,6.6254,-2.4467,-1.9428,0.38633,4.2934,10.223,-2.5557,0.47301,5.8121,0.48064,-2.3673,2.7998,2.5632,4.4092,2.0735,-2.883,-0.57264,7.9035,3.6382,2.1524,5.6063,4.6404,-3.8819,2.5066,4.5006,5.5167,-1.3923,2.2252,4.4901,5.5263,-3.2394
1.0002,0.1894,1.9847,7.1205,0.73903,-3.4545,-0.20392,0.37478,3.2156,6.2214,-3.2949,-0.58848,0.30566,4.6421,9.3495,-3.7252,1.4369,6.0812,-0.048372,-1.896,2.7516,3.7186,4.3947,1.0705,-2.7526,-1.0116,7.6313,4.9396,1.997,5.683,3.15,-3.8899,2.5294,5.7951,4.6129,-1.6209,2.5144,5.4034,4.2098,-3.7826
1.8739,1.0123,2.4354,7.0922,-0.78646,-2.8836,0.10792,0.73945,3.6079,5.6278,-3.7018,0.77035,0.72929,5.0021,8.2063,-4.4178,2.2552,6.515,-0.72974,-1.345,2.6452,4.7051,4.1176,-0.01308,-2.368,-1.4382,7.1564,6.2206,1.8015,5.5083,1.8234,-3.7022,2.0785,6.8015,3.514,-1.8906,2.6301,6.1806,2.5588,-3.9257
2.2036,2.0232,3.0625,6.7316,-2.0992,-1.8688,0.21692,1.1451,4.0547,4.8646,-3.7673,1.8716,1.6814,5.4876,6.7122,-4.8059,2.6945,7.0196,-1.4688,-0.66375,2.6029,5.4853,3.5238,-0.96853,-1.7272,-1.717,6.5043,7.4074,1.6084,5.1694,0.75715,-3.3526,1.3549,7.4115,2.4399,-2.0604,2.5495,6.7341,0.78716,-3.6992
2.0572,3.0388,3.8222,5.9221,-3.062,-0.61388,0.3624,1.5536,4.5182,3.9583,-3.6331,2.5484,3.0304,5.996,4.7326,-5.0362,2.5908,7.4808,-2.0503,0.15995,2.7743,6.0422,2.6153,-1.6055,-0.94301,-1.7298,5.7864,8.4187,1.4636,4.7423,-0.014454,-2.8649,0.58211,7.6832,1.5901,-2.0652,2.3169,7.038,-0.83921,-3.1125
1.7036,3.9134,4.6048,4.6045,-3.6132,0.58716,0.74179,1.9887,4.9375,2.9321,-3.4088,2.7575,4.5431,6.2277,2.2311,-5.0553,1.8249,7.8279,-2.1778,1.0343,3.2773,6.3433,1.4375,-1.8133,-0.19672,-1.4521,5.1561,9.2049,1.3744,4.272,-0.502,-2.2759,-0.060429,7.7468,1.0567,-1.9246,2.0268,7.1386,-2.0847,-2.1851
1.4862,4.614,5.2208,2.8413,-3.7584,1.4358,1.4044,2.4879,5.2271,1.8096,-3.1295,2.5537,5.939,5.8284,-0.5033,-4.6122,0.44306,8.0035,-1.5804,1.78,4.0844,6.2987,0.086105,-1.571,0.3717,-0.95769,4.7374,9.7591,1.2837,3.7953,-0.73517,-1.6402,-0.46613,7.7202,0.81867,-1.7012,1.7673,7.1187,-2.81,-1.0099
1.6608,5.209,5.4239,0.84429,-3.5195,1.7627,2.2437,3.079,5.2756,0.63677,-2.7597,2.0621,6.9766,4.6431,-2.8265,-3.5153,-1.1267,7.9447,-0.17677,2.2471,4.969,5.791,-1.254,-0.94754,0.75284,-0.35555,4.5954,10.095,1.0929,3.3737,-0.7505,-1.0171,-0.59887,7.677,0.78462,-1.4602,1.5867,7.0505,-2.9919,0.22597
2.2964,5.765,4.9864,-1.0518,-2.9366,1.6278,3.0853,3.7659,4.9666,-0.49485,-2.2432,1.4662,7.5737,2.8941,-4.1673,-1.9876,-2.2111,7.6449,1.7832,2.4409,5.6387,4.805,-2.33,-0.12262,1.065,0.28099,4.7447,10.209,0.72345,3.1105,-0.58403,-0.45168,-0.47529,7.6508,0.84106,-1.2411,1.4917,6.9821,-2.7079,1.3187
3.297,6.2297,3.7802,-2.4668,-2.1435,1.2904,3.8012,4.505,4.2103,-1.4463,-1.5782,0.97262,7.8258,1.041,-4.4344,-0.57373,-2.4307,7.1852,3.848,2.4957,5.9134,3.4976,-2.9518,0.65079,1.4526,0.94052,5.1674,10.062,0.16154,3.1129,-0.26399,0.033212,-0.14145,7.6504,0.88382,-1.0516,1.4695,6.94,-2.0899,2.1402
4.4791,6.388,1.8971,-3.0967,-1.4119,1.0243,4.3746,5.1712,2.9975,-2.0618,-0.86894,0.74366,7.8935,-0.55878,-3.9107,0.35061,-1.9587,6.6985,5.6553,2.5178,5.7714,2.1218,-3.0948,1.1719,1.9731,1.6626,5.8173,9.5633,-0.52615,3.435,0.20711,0.42821,0.34511,7.6694,0.8366,-0.87216,1.5034,6.939,-1.276,2.6811
5.6343,5.9456,-0.26807,-2.8537,-0.97396,0.92989,4.8602,5.593,1.4437,-2.2224,-0.28046,0.82477,7.8743,-1.7555,-2.9064,0.79553,-1.1817,6.319,7.0661,2.4898,5.2789,0.91531,-2.8657,1.3912,2.5913,2.5185,6.6116,8.5854,-1.2193,4.0223,0.85502,0.71965,0.92196,7.6898,0.66017,-0.66679,1.5869,6.987,-0.37448,3.0205
6.5617,4.7234,-2.1183,-1.9519,-0.78857,0.95535,5.3108,5.6247,-0.21501,-1.8947,0.088998,1.1372,7.7798,-2.5219,-1.6398,0.99748,-0.35981,6.1533,8.0736,2.2806,4.5726,0.042477,-2.4144,1.396,3.2449,3.5871,7.3979,6.9922,-1.7828,4.698,1.7022,0.88055,1.5214,7.6861,0.35699,-0.39642,1.7293,7.0874,0.54637,3.2624
7.0916,2.8383,-3.1671,-0.87399,-0.61016,1.0591,5.7422,5.2013,-1.6972,-1.1632,0.30387,1.5629,7.5968,-2.8746,-0.29093,1.2155,0.42908,6.259,8.6733,1.7484,3.8811,-0.43278,-1.8757,1.3223,3.8997,4.9072,7.8912,4.7152,-2.0849,5.2091,2.7044,0.88768,2.0765,7.6362,-0.028914,-0.034702,1.9602,7.2422,1.4464,3.4805
7.1124,0.69072,-3.2791,-0.085779,-0.28488,1.2541,6.1461,4.3398,-2.7829,-0.23278,0.54581,2.0411,7.3251,-2.8699,0.97131,1.6155,1.2108,6.6388,8.7965,0.86061,3.4811,-0.54442,-1.335,1.279,4.5577,6.4088,7.6272,1.9168,-2.0082,5.3576,3.7183,0.76482,2.5434,7.5329,-0.4268,0.41804,2.3249,7.4554,2.2869,3.6821
6.6099,-1.2276,-2.6318,0.27949,0.14632,1.5614,6.4952,3.121,-3.3775,0.62336,0.97059,2.5803,6.9641,-2.6146,2.0187,2.2544,2.0461,7.2316,8.3104,-0.23717,3.5593,-0.36302,-0.82913,1.3257,5.245,7.84,6.088,-0.82903,-1.5756,5.1687,4.5695,0.6031,2.9197,7.3833,-0.76775,0.93094,2.8722,7.7327,2.998,3.801
5.7161,-2.5599,-1.5631,0.42352,0.59667,1.99,6.7399,1.6639,-3.4914,1.1728,1.6043,3.2031,6.492,-2.2464,2.7944,3.1237,3.0055,7.8844,7.0761,-1.2629,4.0675,0.080753,-0.38036,1.4836,5.9896,8.743,3.1283,-2.6167,-1.1576,4.8701,5.1986,0.50211,3.2312,7.1963,-1.0108,1.4525,3.6365,8.0709,3.4514,3.7309
4.6996,-3.2113,-0.42657,0.61752,1.0376,2.5339,6.8039,0.1119,-3.1686,1.3294,2.3492,3.9078,5.8647,-1.8909,3.3061,4.2066,4.1499,8.3044,5.0541,-1.9281,4.7077,0.77928,-0.028958,1.7453,6.7901,8.589,-0.5731,-2.7161,-1.1833,4.5654,5.7098,0.5098,3.5031,6.9748,-1.1496,1.929,4.6241,8.4276,3.4602,3.418
3.8466,-3.3141,0.53989,0.99755,1.4835,3.1643,6.5924,-1.3676,-2.4522,1.1953,3.0684,4.6606,5.0338,-1.6252,3.5904,5.5004,5.4625,8.0178,2.4483,-2.0576,5.1215,1.646,0.18322,2.0766,7.5777,7.0845,-3.7406,-1.1887,-1.3833,4.224,6.2225,0.65359,3.7465,6.7146,-1.2025,2.3194,5.8043,8.6736,2.8389,2.9687
3.3056,-3.0869,1.2622,1.5624,1.9604,3.823,6.0193,-2.5968,-1.4296,1.0194,3.6834,5.3861,3.969,-1.4576,3.6786,6.9842,6.7046,6.4653,-0.15453,-1.7014,5.1757,2.4963,0.26881,2.4321,8.2086,4.4217,-5.4673,0.87272,-0.96977,4.0025,6.7158,0.93797,3.9563,6.4028,-1.1967,2.6029,7.1,8.5587,1.5436,2.6585
3.0677,-2.7209,1.7704,2.2606,2.4969,4.4199,5.0479,-3.4358,-0.29596,1.0734,4.2191,5.9579,2.6793,-1.3258,3.5896,8.5416,7.283,3.4572,-1.8617,-1.2518,5.0343,3.1996,0.29776,2.7805,8.515,1.187,-5.7519,2.1139,0.23133,4.086,7.0774,1.291,4.1146,6.0285,-1.1551,2.7783,8.3817,7.762,-0.17979,2.7443
3.0978,-2.3459,2.1258,3.0502,3.1131,4.8286,3.7229,-3.833,0.66962,1.5011,4.7641,6.2067,1.231,-1.1195,3.3678,9.9161,6.4507,-0.18959,-2.0359,-1.1402,4.8621,3.7902,0.3331,3.1111,8.379,-1.9473,-4.9495,2.0497,1.6412,4.5115,7.223,1.5814,4.2078,5.6018,-1.0888,2.8612,9.4807,6.077,-1.8238,3.188
3.3799,-2.0235,2.3856,3.9137,3.7975,4.8885,2.1854,-3.8217,1.2338,2.2519,5.3848,5.9487,-0.23587,-0.7431,3.1392,10.819,4.0046,-2.9143,-1.0343,-1.1841,4.6913,4.354,0.40902,3.4215,7.7784,-4.4109,-3.2896,1.2488,2.6892,5.2805,7.1241,1.6697,4.2468,5.1629,-1.0011,2.8817,10.24,3.6104,-2.8838,3.6075
3.8154,-1.7376,2.5882,4.8452,4.4731,4.4334,0.6747,-3.4813,1.3365,3.1379,6.0645,5.0367,-1.5135,-0.21296,3.0986,11.11,0.66203,-3.7077,-0.021087,-0.92329,4.5821,4.8829,0.5408,3.7055,6.7945,-5.8727,-1.1094,0.70561,3.3082,6.3064,6.7583,1.4619,4.2743,4.7736,-0.89559,2.8778,10.573,0.799,-3.0772,3.6109
4.2214,-1.4103,2.7522,5.8244,4.9725,3.3763,-0.50243,-2.9307,1.1137,3.9568,6.6836,3.4464,-2.3739,0.28565,3.3718,10.793,-2.4732,-2.6306,0.33748,-0.40917,4.5882,5.3251,0.71972,3.9468,5.5778,-6.371,0.96099,1.0567,3.8037,7.3631,6.0415,0.98598,4.3458,4.4949,-0.78304,2.8847,10.489,-1.7668,-2.346,3.2138
4.4718,-0.99207,2.8943,6.7933,5.0525,1.8333,-1.0755,-2.3311,0.7937,4.5962,7.0514,1.3609,-2.631,0.51069,3.868,9.9344,-4.5825,-0.34214,0.47234,0.11739,4.7199,5.6725,0.9128,4.1201,4.2857,-6.2326,2.3296,2.2789,4.4841,8.1639,4.8306,0.42556,4.4853,4.3589,-0.67962,2.9245,10.08,-3.5782,-0.86202,2.888
